account_id,shipments,revenue,leakage,cost,margin,margin_pct,leak_pct_of_rev,segment,category,primary_service,negotiated_discount,contract_age_months,density_in3_per_lb,price_elasticity,risk_score,priority_tier,lever_a_dim_correction_recovery,recommended_price_increase_pct,expected_volume_change_pct,lever_b_net_revenue_gain,total_recommended_recovery
A100670,58,2365.74,239.67000000000002,542.7,1823.04,0.7706003195617439,0.1013086814273758,SME,Home & Bulky,Ground,0.2756098363581244,28,248.9435171932114,-0.4670787229202564,0.1612,Tier 2 - Monitor,239.67000000000002,0.0,0.0,0.0,239.67000000000002
A100860,69,2825.22,237.93,717.15,2108.07,0.7461613608851702,0.08421645040032281,Mid-Market,Home & Bulky,Ground,0.3794690211370184,21,278.8879216891556,-0.4446683495757415,0.134,Tier 3 - Healthy,237.93,0.0,0.0,0.0,237.93
A100461,60,3082.84,235.79,616.81,2466.03,0.7999215009536661,0.07648466997962916,SME,Home & Bulky,Express,0.2183983470591778,17,275.59107050111515,-0.5655161078296705,0.1217,Tier 3 - Healthy,235.79,0.0,0.0,0.0,235.79
A100421,70,2055.33,233.53,621.99,1433.34,0.6973770635372422,0.1136216568628882,SME,Home & Bulky,Ground,0.4378450850318331,20,257.7309534579733,-0.4867729338908292,0.1829,Tier 2 - Monitor,233.53,0.0,0.0,0.0,233.53
A100719,76,1034.93,179.83,346.41,688.52,0.6652817098740977,0.17376054419139458,Enterprise,Apparel/Soft Goods,Ground Economy,0.2180415491832557,24,250.7908788584551,-0.2295316656047594,0.3043,Tier 1 - Act Now,179.83,6.54,-1.5,51.09,230.92000000000002
A100746,58,2664.35,230.28,644.3,2020.05,0.7581774166306979,0.08643008613733182,SME,Home & Bulky,Express,0.3626123946819426,28,312.85977224596263,-0.65137723772412,0.1376,Tier 3 - Healthy,230.28,0.0,0.0,0.0,230.28
A100603,83,3143.77,228.2,762.85,2380.92,0.7573454801082776,0.07258800739239829,Mid-Market,Home & Bulky,Express,0.3459541765571538,9,266.9604786330688,-0.3809407950434176,0.1155,Tier 3 - Healthy,228.2,0.0,0.0,0.0,228.2
A100286,63,1810.3,224.98000000000002,528.46,1281.84,0.7080815334474949,0.12427774402032814,SME,Home & Bulky,Ground Economy,0.4098555280142616,35,237.6482126720072,-0.4923628257903476,0.1978,Tier 2 - Monitor,224.98000000000002,0.0,0.0,0.0,224.98000000000002
A100109,56,1973.04,224.84,479.24,1493.8,0.7571057859952155,0.11395612861371285,Enterprise,Home & Bulky,Express,0.3033224265998014,24,239.34648168568205,-0.2036789628886669,0.1814,Tier 2 - Monitor,224.84,0.0,0.0,0.0,224.84
A100682,59,1984.38,224.5,482.79,1501.59,0.7567048649956156,0.11313357320674466,SME,Home & Bulky,Ground Economy,0.2886846061091719,39,243.21717585439208,-0.7553634689444271,0.1801,Tier 2 - Monitor,224.5,0.0,0.0,0.0,224.5
A100848,68,2446.83,222.16,605.62,1841.21,0.7524879129322429,0.0907950286697482,SME,Home & Bulky,Ground,0.3465528649116472,15,248.50825226860792,-0.5051653479974676,0.1445,Tier 3 - Healthy,222.16,0.0,0.0,0.0,222.16
A100729,76,2292.15,219.92000000000002,610.97,1681.18,0.7334511266714656,0.09594485526688917,SME,Home & Bulky,Ground,0.350310188495033,20,222.24427543234629,-0.5689301591416847,0.1527,Tier 3 - Healthy,219.92000000000002,0.0,0.0,0.0,219.92000000000002
A100589,64,2434.61,215.22,626.73,1807.88,0.7425747861053721,0.08840019551386052,SME,Home & Bulky,Ground Economy,0.3815585287861288,23,290.0527581676055,-0.5806708303456112,0.1407,Tier 3 - Healthy,215.22,0.0,0.0,0.0,215.22
A100061,75,2936.66,214.98,765.76,2170.9,0.7392411787540949,0.07320561454169022,SME,Home & Bulky,Express,0.4057210353556612,9,264.3138886322558,-0.5805751689780037,0.1165,Tier 3 - Healthy,214.98,0.0,0.0,0.0,214.98
A100032,64,1918.45,214.55,589.88,1328.57,0.6925226093982121,0.11183507519090934,SME,Home & Bulky,Ground,0.4635978124801776,21,272.0022770281794,-0.5912883233112723,0.184,Tier 2 - Monitor,214.55,0.0,0.0,0.0,214.55
A100393,64,2107.65,214.01,463.45,1644.2,0.780110549664318,0.10153962944511659,Mid-Market,Home & Bulky,Ground Economy,0.1970492602640402,35,206.8210260166296,-0.3446989124964777,0.1616,Tier 2 - Monitor,214.01,0.0,0.0,0.0,214.01
A100245,64,2267.75,212.79,560.8,1706.95,0.7527064270752949,0.09383309447690441,Mid-Market,Home & Bulky,Ground Economy,0.3198081599990945,30,227.73864219622843,-0.3509039015793767,0.1493,Tier 3 - Healthy,212.79,0.0,0.0,0.0,212.79
A100479,86,3853.25,212.72,798.78,3054.4700000000003,0.7926996691104912,0.05520534613637838,SME,Home & Bulky,Ground,0.2375869278660523,28,233.0545010562915,-0.5145834619298282,0.0879,Tier 3 - Healthy,212.72,0.0,0.0,0.0,212.72
A100559,71,1831.57,211.37,566.64,1264.93,0.6906260748974924,0.11540372467336767,SME,Home & Bulky,Ground Economy,0.4224756733750773,29,208.2119392907273,-0.5766638017408434,0.1912,Tier 2 - Monitor,211.37,0.0,0.0,0.0,211.37
A100816,67,2136.5299999999997,206.28,501.07,1635.46,0.7654748587663175,0.0965490772420701,Mid-Market,Home & Bulky,Ground Economy,0.2353897863822669,8,218.78240131070453,-0.5054628789090118,0.1537,Tier 3 - Healthy,206.28,0.0,0.0,0.0,206.28
A100342,53,1859.16,204.84,572.67,1286.49,0.6919737946169238,0.11017879042148067,Mid-Market,Home & Bulky,Ground,0.4745232151696559,5,264.6866883031316,-0.2672951126540603,0.1818,Tier 2 - Monitor,204.84,0.0,0.0,0.0,204.84
A100783,78,2509.68,204.63,702.35,1807.33,0.7201436039654459,0.0815362914793918,SME,Home & Bulky,Ground Economy,0.4264312186247182,24,274.0926379654747,-0.5281916449755822,0.1298,Tier 3 - Healthy,204.63,0.0,0.0,0.0,204.63
A100594,76,2844.83,203.88,747.65,2097.18,0.7371899199600679,0.07166684828267418,SME,Home & Bulky,Ground,0.4069761187164956,21,280.4831104490374,-0.518115988000855,0.1141,Tier 3 - Healthy,203.88,0.0,0.0,0.0,203.88
A100175,61,2101.66,199.53,525.44,1576.22,0.7499881046410933,0.09493923850670423,SME,Home & Bulky,Ground Economy,0.320720706037637,36,227.9306366240217,-0.5525722220148319,0.1511,Tier 3 - Healthy,199.53,0.0,0.0,0.0,199.53
A100487,63,2347.45,199.10999999999999,548.23,1799.22,0.7664572195360925,0.0848196979701378,SME,Home & Bulky,Ground,0.3157316903772523,24,259.4369997487293,-0.5046237147842643,0.135,Tier 3 - Healthy,199.10999999999999,0.0,0.0,0.0,199.10999999999999
A100735,57,1957.3700000000001,194.88,485.04,1472.33,0.7521981025559806,0.09956216760244613,Mid-Market,Home & Bulky,Ground,0.3191720116070413,41,232.6911058725793,-0.4239459505840094,0.1585,Tier 3 - Healthy,194.88,0.0,0.0,0.0,194.88
A100895,67,1859.75,190.92000000000002,517.09,1342.66,0.7219572523188601,0.10265895953757226,Mid-Market,Home & Bulky,Ground Economy,0.3671250457845894,17,211.27543723759655,-0.5246935440773933,0.1634,Tier 2 - Monitor,190.92000000000002,0.0,0.0,0.0,190.92000000000002
A100668,73,2239.52,185.5,618.77,1620.75,0.7237041866114168,0.0828302493391441,SME,Home & Bulky,Ground,0.3904015074321654,6,224.19350126120088,-0.6314541552572235,0.1318,Tier 3 - Healthy,185.5,0.0,0.0,0.0,185.5
A100448,60,2065.27,184.99,469.17,1596.1,0.7728287342575062,0.08957182353881091,SME,Home & Bulky,Ground Economy,0.2294634787318167,27,194.92401810608817,-0.4828212768714542,0.1426,Tier 3 - Healthy,184.99,0.0,0.0,0.0,184.99
A100807,77,2527.29,184.68,591.66,1935.63,0.7658915280794844,0.07307432071507425,SME,Home & Bulky,Ground Economy,0.27786627253543,27,198.2693874043136,-0.6764418011224331,0.1163,Tier 3 - Healthy,184.68,0.0,0.0,0.0,184.68
A100811,75,2737.95,175.52,560.51,2177.44,0.7952811409996531,0.06410635694589017,SME,Home & Bulky,Ground,0.1618689218489007,20,179.24029018323122,-0.6994295837286274,0.102,Tier 3 - Healthy,175.52,0.0,0.0,0.0,175.52
A100390,59,2305.82,172.32,551.9,1753.92,0.7606491400022551,0.07473263307630257,Mid-Market,Home & Bulky,Ground Economy,0.3472955754863389,6,294.4515514738174,-0.3370719095539153,0.1189,Tier 3 - Healthy,172.32,0.0,0.0,0.0,172.32
A100168,78,1639.7,169.73,413.4,1226.3,0.7478807098859547,0.103512837714216,SME,Apparel/Soft Goods,Ground,0.1284434835531006,10,285.3893970989445,-0.4634330110371109,0.1648,Tier 2 - Monitor,169.73,0.0,0.0,0.0,169.73
A100044,66,2351.37,164.18,529.93,1821.44,0.7746292586874887,0.0698231243913123,Mid-Market,Home & Bulky,Ground Economy,0.2509884458848054,28,187.81172035488697,-0.305041887284858,0.1111,Tier 3 - Healthy,164.18,0.0,0.0,0.0,164.18
A100309,68,2451.16,161.54,638.65,1812.51,0.7394498931118328,0.0659034905922094,SME,Home & Bulky,Ground Economy,0.3926029033039141,4,253.897549618566,-0.559089897666962,0.1049,Tier 3 - Healthy,161.54,0.0,0.0,0.0,161.54
A100759,76,1269.74,157.84,360.42,909.3199999999999,0.7161466126923621,0.12430891363586247,SME,Apparel/Soft Goods,Ground Economy,0.1341757337887464,35,240.74114025560235,-0.5800206778152798,0.1978,Tier 2 - Monitor,157.84,0.0,0.0,0.0,157.84
A100489,64,1294.52,156.41,363.77,930.75,0.7189923678274573,0.1208247072273893,SME,Apparel/Soft Goods,Ground Economy,0.247385559731364,11,301.7280412800457,-0.5504391480467364,0.1923,Tier 2 - Monitor,156.41,0.0,0.0,0.0,156.41
A100371,65,1555.06,155.28,571.84,983.22,0.6322714236106646,0.09985466798708732,SME,Home & Bulky,Ground Economy,0.5559771934329611,39,250.6572306050868,-0.5419926221153835,0.2131,Tier 2 - Monitor,155.28,0.0,0.0,0.0,155.28
A100878,60,2009.02,149.75,490.84,1518.18,0.7556818747449006,0.07453882987725359,SME,Home & Bulky,Ground,0.3139907752244869,31,229.8726204975395,-0.5344696193358308,0.1186,Tier 3 - Healthy,149.75,0.0,0.0,0.0,149.75
A100525,62,2079.5,149.25,481.59,1597.91,0.7684106756431835,0.07177206059148834,SME,Home & Bulky,Express,0.255513969336267,2,227.1912894373708,-0.5694923385735936,0.1142,Tier 3 - Healthy,149.25,0.0,0.0,0.0,149.25
A100709,63,2327.73,149.12,581.56,1746.17,0.7501600271509153,0.06406241273687241,SME,Home & Bulky,Ground,0.3739304552942874,6,250.8737951257732,-0.5345395642754214,0.102,Tier 3 - Healthy,149.12,0.0,0.0,0.0,149.12
A100074,69,2657.3,147.46,550.04,2107.26,0.7930079403906221,0.05549241711511685,SME,Home & Bulky,Express,0.2059793143348842,10,234.65310589289248,-0.3996884460606334,0.0883,Tier 3 - Healthy,147.46,0.0,0.0,0.0,147.46
A100854,55,1885.96,144.56,472.84,1413.12,0.7492841841820611,0.07665061825277313,SME,Home & Bulky,Ground,0.3441452159602429,19,222.01711760420935,-0.5534964513674304,0.122,Tier 3 - Healthy,144.56,0.0,0.0,0.0,144.56
A100372,60,2000.13,144.51,476.56,1523.57,0.7617354871933324,0.07225030373025752,SME,Home & Bulky,Ground,0.2846756308172392,11,206.2781454411076,-0.6676719755942528,0.115,Tier 3 - Healthy,144.51,0.0,0.0,0.0,144.51
A100892,82,1068.61,132.31,386.99,681.62,0.6378566549068416,0.12381504945677096,SME,Apparel/Soft Goods,Express,0.3013241865195647,37,216.81667587709595,-0.5982740052405389,0.2468,Tier 1 - Act Now,132.31,2.51,-1.5,10.36,142.67000000000002
A100375,80,2294.61,142.44,645.09,1649.52,0.7188672584883705,0.0620759083242904,SME,Home & Bulky,Ground,0.418724735298341,24,211.92560807501755,-0.6147783653051936,0.0988,Tier 3 - Healthy,142.44,0.0,0.0,0.0,142.44
A100742,67,1881.61,140.9,497.94,1383.67,0.735364926844564,0.07488268025786428,Mid-Market,Home & Bulky,Ground Economy,0.3524884718824584,1,217.57701916464572,-0.3908161239862712,0.1192,Tier 3 - Healthy,140.9,0.0,0.0,0.0,140.9
A100826,86,1674.52,140.16,622.39,1052.13,0.6283173685593484,0.08370159806989466,SME,Home & Bulky,Ground,0.5263894535656668,27,197.8311043843265,-0.5687170239860508,0.1906,Tier 2 - Monitor,140.16,0.0,0.0,0.0,140.16
A100653,75,2737.82,139.67000000000002,616.16,2121.66,0.7749450292568539,0.051015041164137895,SME,Home & Bulky,Ground,0.2705251569474288,13,218.0463666933841,-0.5464153226530136,0.0812,Tier 3 - Healthy,139.67000000000002,0.0,0.0,0.0,139.67000000000002
A100867,70,819.72,107.50999999999999,311.6,508.12,0.6198701995803445,0.13115454057483042,Mid-Market,Apparel/Soft Goods,Ground Economy,0.3018768965453299,13,244.1094883677151,-0.2763308071599366,0.2728,Tier 1 - Act Now,107.50999999999999,5.43,-1.5,31.53,139.04
A100112,67,2495.78,138.16,563.85,1931.93,0.7740786447523419,0.0553574433643991,SME,Home & Bulky,Express,0.2806362528702956,36,262.88336420166746,-0.5445691249344015,0.0881,Tier 3 - Healthy,138.16,0.0,0.0,0.0,138.16
A100716,57,996.98,136.68,268.36,728.62,0.7308270978354631,0.13709402395233605,SME,Apparel/Soft Goods,Ground Economy,0.05,25,223.64584171726847,-0.5764240639305961,0.2182,Tier 2 - Monitor,136.68,0.0,0.0,0.0,136.68
A100127,62,1882.27,134.33,408.36,1473.91,0.783049190604961,0.07136595706248307,SME,Home & Bulky,Ground,0.1378649658075361,15,146.80885156984058,-0.413749105392753,0.1136,Tier 3 - Healthy,134.33,0.0,0.0,0.0,134.33
A100195,67,1751.43,134.09,493.45,1257.98,0.718258794242419,0.07656029644347762,SME,Home & Bulky,Ground,0.3693267793839099,27,209.8815525944765,-0.6522051154855605,0.1219,Tier 3 - Healthy,134.09,0.0,0.0,0.0,134.09
A100542,70,1016.25,133.81,315.22,701.03,0.689820418204182,0.13167035670356703,Mid-Market,Apparel/Soft Goods,Ground,0.1701960224608953,35,222.0339787645249,-0.3116279968292079,0.2177,Tier 2 - Monitor,133.81,0.0,0.0,0.0,133.81
A100279,66,1059.27,133.54,323.55,735.72,0.6945537964824833,0.12606795245782473,Mid-Market,Apparel/Soft Goods,Ground Economy,0.2180239814618536,4,267.12096220837526,-0.3444250998614124,0.205,Tier 2 - Monitor,133.54,0.0,0.0,0.0,133.54
A100889,68,1203.45,133.53,341.21,862.24,0.7164734721010428,0.11095600149569985,Mid-Market,Apparel/Soft Goods,Ground,0.1659645624151589,29,291.4010876470592,-0.3740158717405648,0.1766,Tier 2 - Monitor,133.53,0.0,0.0,0.0,133.53
A100244,71,1907.77,130.19,566.83,1340.94,0.7028834712779842,0.06824197885489341,SME,Home & Bulky,Express,0.4340812789361381,5,204.19184582658005,-0.5431609955627719,0.1086,Tier 3 - Healthy,130.19,0.0,0.0,0.0,130.19
A100314,88,1814.31,129.22,437.5,1376.81,0.7588614955547839,0.07122266867293903,SME,Apparel/Soft Goods,Ground Economy,0.0683904804227233,28,258.43441977435884,-0.5970415745727475,0.1134,Tier 3 - Healthy,129.22,0.0,0.0,0.0,129.22
A100493,76,1128.3600000000001,128.42,387.76,740.6,0.6563508100251693,0.11381119500868515,SME,Apparel/Soft Goods,Ground Economy,0.3251832098992847,20,277.4964642978854,-0.5445854687443566,0.2161,Tier 2 - Monitor,128.42,0.0,0.0,0.0,128.42
A100341,67,2283.6,127.42,547.04,1736.56,0.7604484147836749,0.055797863023296555,Enterprise,Home & Bulky,Ground,0.3110269230088381,7,226.4978716310383,-0.2505462725060051,0.0888,Tier 3 - Healthy,127.42,0.0,0.0,0.0,127.42
A100877,74,1771.55,126.49,497.32,1274.23,0.7192740820185713,0.07140075075498857,SME,Home & Bulky,Ground,0.3646461021245187,29,191.3962780324304,-0.4800538973129484,0.1136,Tier 3 - Healthy,126.49,0.0,0.0,0.0,126.49
A100755,61,1812.07,125.97,490.15000000000003,1321.92,0.7295082419553329,0.0695171820073176,SME,Home & Bulky,Ground,0.3783786545292948,30,241.8259733333921,-0.5492864883539902,0.1106,Tier 3 - Healthy,125.97,0.0,0.0,0.0,125.97
A100008,61,855.13,118.05,296.08,559.05,0.6537602469799912,0.13804918550395845,SME,Apparel/Soft Goods,Ground,0.268636373928509,9,226.62912594079373,-0.6814000976216145,0.2567,Tier 1 - Act Now,118.05,2.2,-1.5,5.72,123.77
A100701,74,1177.24,123.34,375.12,802.12,0.6813563929190309,0.10477048010601067,SME,Apparel/Soft Goods,Ground,0.2851830209163325,9,271.0135062903256,-0.581968407444693,0.1817,Tier 2 - Monitor,123.34,0.0,0.0,0.0,123.34
A100114,75,2332.54,121.81,578.93,1753.61,0.7518027557941128,0.05222204120829654,SME,Home & Bulky,Ground Economy,0.3313875194142012,3,204.5436282522988,-0.4941229197794699,0.0831,Tier 3 - Healthy,121.81,0.0,0.0,0.0,121.81
A100095,65,2073.62,120.96,513.05,1560.57,0.752582440369981,0.05833277071015905,Mid-Market,Home & Bulky,Ground Economy,0.3174360939652326,15,203.10063962978464,-0.3545571861633792,0.0928,Tier 3 - Healthy,120.96,0.0,0.0,0.0,120.96
A100457,61,1853.93,119.97999999999999,542.82,1311.11,0.7072057736807753,0.06471657505946826,SME,Home & Bulky,Ground,0.452847881079173,12,240.2076128275069,-0.6156469891726454,0.103,Tier 3 - Healthy,119.97999999999999,0.0,0.0,0.0,119.97999999999999
A100079,62,641.61,106.58,289.16,352.45,0.5493212387587475,0.16611337105094995,Mid-Market,Apparel/Soft Goods,Ground,0.4239369044918553,37,232.25420654490733,-0.4147067594448907,0.3849,Tier 1 - Act Now,106.58,3.62,-1.5,13.23,119.81
A100210,57,777.3100000000001,106.23,302.63,474.68,0.610670131607724,0.13666362197836127,Mid-Market,Apparel/Soft Goods,Ground Economy,0.4175984050294052,24,290.19931443549257,-0.4957312604732689,0.289,Tier 1 - Act Now,106.23,3.03,-1.5,11.51,117.74000000000001
A100580,62,1537.23,115.17,459.71,1077.52,0.7009491097623648,0.07492047383930836,SME,Home & Bulky,Ground,0.4201833969549408,12,201.17316399271445,-0.6241865634244166,0.1192,Tier 3 - Healthy,115.17,0.0,0.0,0.0,115.17
A100554,73,2289.35,114.81,505.7,1783.65,0.7791076069626751,0.05014960578330094,SME,Home & Bulky,Ground,0.2019405660246509,18,189.85170091424533,-0.6340519275645563,0.0798,Tier 3 - Healthy,114.81,0.0,0.0,0.0,114.81
A100880,75,810.86,81.44,338.71,472.15,0.5822830081641713,0.10043657351454012,SME,Apparel/Soft Goods,Ground,0.3856818526720137,19,201.5596485063594,-0.2687812536910855,0.254,Tier 1 - Act Now,81.44,5.58,-1.5,32.41,113.85
A100789,67,1289.71,113.13,468.9,820.8100000000001,0.6364298950926953,0.08771739383272208,SME,Home & Bulky,Ground,0.5077136475331643,19,189.8884360108714,-0.4966423893904354,0.1905,Tier 2 - Monitor,113.13,0.0,0.0,0.0,113.13
A100652,65,1879.92,112.58,486.67,1393.25,0.7411219626367079,0.059885527043703986,Mid-Market,Home & Bulky,Ground,0.3477344179720215,36,186.7519911373812,-0.4147774387164352,0.0953,Tier 3 - Healthy,112.58,0.0,0.0,0.0,112.58
A100017,65,815.29,104.3,309.66,505.63,0.6201842289246772,0.12792993904009617,SME,Apparel/Soft Goods,Ground,0.3468162780955316,40,248.2407636381112,-0.6007081339667504,0.2675,Tier 1 - Act Now,104.3,2.5,-1.5,7.82,112.12
A100689,70,1270.51,112.01,369.5,901.01,0.7091719073442948,0.08816144697798523,SME,Apparel/Soft Goods,Ground,0.2526148311819439,7,280.03829605267805,-0.5397425422799657,0.1403,Tier 3 - Healthy,112.01,0.0,0.0,0.0,112.01
A100891,70,1590.23,111.87,525.61,1064.62,0.6694754846783169,0.07034831439477308,Enterprise,Home & Bulky,Ground Economy,0.4761186533176482,38,204.42375624380028,-0.2597248110498397,0.1364,Tier 3 - Healthy,111.87,0.0,0.0,0.0,111.87
A100708,57,1626.27,110.81,426.44,1199.83,0.7377803193811605,0.06813751714045023,SME,Home & Bulky,Ground,0.3377591116923592,27,189.7803251760802,-0.6146087641599771,0.1084,Tier 3 - Healthy,110.81,0.0,0.0,0.0,110.81
A100115,79,801.87,92.38,357.15,444.72,0.5546036140521531,0.11520570666068065,Mid-Market,Apparel/Soft Goods,Ground Economy,0.4279009639236113,31,230.86389508035165,-0.4044386238848521,0.2997,Tier 1 - Act Now,92.38,3.71,-1.5,17.27,109.64999999999999
A100024,54,966.51,108.59,271.3,695.21,0.7192993347197649,0.11235269164312837,Mid-Market,Apparel/Soft Goods,Ground,0.1771184565773721,13,294.62783699046525,-0.3904269389517206,0.1788,Tier 2 - Monitor,108.59,0.0,0.0,0.0,108.59
A100837,66,1401.48,108.06,339.54,1061.94,0.7577275451665383,0.07710420412706567,Enterprise,Apparel/Soft Goods,Ground Economy,0.1062499403919412,31,281.0971244048967,-0.219738937325884,0.1227,Tier 3 - Healthy,108.06,0.0,0.0,0.0,108.06
A100615,76,1041.26,108.05999999999999,356.58,684.68,0.6575495073276607,0.10377811497608666,Mid-Market,Apparel/Soft Goods,Ground Economy,0.2829629390338893,22,238.61907433589403,-0.4246743067416745,0.1991,Tier 2 - Monitor,108.05999999999999,0.0,0.0,0.0,108.05999999999999
A100829,54,1552.44,106.79,470.11,1082.33,0.6971799232176444,0.06878848779985056,SME,Home & Bulky,Ground Economy,0.4621075938069784,35,233.39691048200945,-0.5637556514947522,0.1117,Tier 3 - Healthy,106.79,0.0,0.0,0.0,106.79
A100681,72,2611.35,103.58000000000001,522.43,2088.92,0.7999387290098992,0.03966530721657381,SME,Home & Bulky,Ground Economy,0.1593743181704617,12,184.05448894352665,-0.6840447657917331,0.0631,Tier 3 - Healthy,103.58000000000001,0.0,0.0,0.0,103.58000000000001
A100527,76,1175.23,103.47,361.4,813.83,0.6924857261982761,0.08804234064821354,Enterprise,Apparel/Soft Goods,Ground Economy,0.2323940535889421,41,238.3330103714083,-0.1676865974539437,0.1461,Tier 3 - Healthy,103.47,0.0,0.0,0.0,103.47
A100452,66,2048.65,103.42,479.66,1568.99,0.7658653259463549,0.05048202474800478,Mid-Market,Home & Bulky,Ground Economy,0.2534938279638377,4,182.52856681339972,-0.4027418391801364,0.0803,Tier 3 - Healthy,103.42,0.0,0.0,0.0,103.42
A100523,71,1949.89,101.62,534.72,1415.17,0.725769145951823,0.05211576037622635,SME,Home & Bulky,Ground Economy,0.3754796521725314,40,198.80118915558484,-0.4408174022920357,0.0829,Tier 3 - Healthy,101.62,0.0,0.0,0.0,101.62
A100536,63,1026.1,98.7,297.06,729.04,0.7104960530162753,0.0961894552187896,SME,Apparel/Soft Goods,Express,0.1438710595357455,35,246.0849306000572,-0.414432124986924,0.1531,Tier 3 - Healthy,98.7,0.0,0.0,0.0,98.7
A100281,65,813.91,97.91,286.94,526.97,0.647454878303498,0.12029585580715313,SME,Apparel/Soft Goods,Ground Economy,0.2478005460263288,11,221.0305226087145,-0.5456076341122761,0.2335,Tier 2 - Monitor,97.91,0.0,0.0,0.0,97.91
A100025,61,891.52,97.3,299.56,591.96,0.6639895908111989,0.10913944723618091,SME,Apparel/Soft Goods,Ground Economy,0.2777439017201253,3,264.04596570338185,-0.723764824560525,0.2025,Tier 2 - Monitor,97.3,0.0,0.0,0.0,97.3
